Brand_ID,Classification,Price,quality,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,free_chlorides
Wi02-1219,Red,20.99,7,9.9,0.53,0.57,2.4,0.093,30,52,0.9971,3.19,0.76,11.6,0.018920438
Wi02-1220,Red,13.99,5,10.4,0.575,0.61,2.6,0.076,11,24,1,3.16,0.69,9,0.037124899
Wi02-1221,Red,15.99,6,10.6,0.31,0.49,2.2,0.063,18,40,0.9976,3.14,0.51,9.8,0.028923134
Wi02-1222,Red,19.99,7,12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8,0.020006042
Wi02-1223,Red,17.99,6,8.2,0.4,0.31,1.9,0.082,8,24,0.996,3.24,0.69,10.6,0.024414063
Wi02-1224,Red,16.99,6,6.6,0.39,0.49,1.7,0.07,23,149,0.9922,3.12,0.5,11.5,0.027963893
Wi02-1225,Red,14.99,5,6.8,0.915,0.29,4.8,0.07,15,39,0.99577,3.53,0.54,11.1,0.042512488
Wi02-1226,Red,11.99,5,7.8,0.63,0.48,1.7,0.1,14,96,0.9961,3.19,0.62,9.5,0.033915665
Wi02-1227,Red,18.99,6,7.7,0.56,0.08,2.5,0.114,14,46,0.9971,3.24,0.66,9.6,0.029220542
Wi02-1228,Red,14.99,5,6.9,0.67,0.06,2.1,0.08,8,33,0.99845,3.68,0.71,9.6,0.04432133
Wi02-1229,Red,18.99,6,7.2,0.53,0.13,2,0.058,18,22,0.99573,3.21,0.68,9.9,0.026786599
Wi02-1230,Red,13.99,5,7.1,0.685,0.35,2,0.088,9,92,0.9963,3.28,0.62,9.4,0.036143359
Wi02-1231,Red,10.99,4,10.1,0.935,0.22,3.4,0.105,11,86,1.001,3.43,0.64,11.3,0.078462758
Wi02-1232,Red,19.99,6,10.7,0.4,0.37,1.9,0.081,17,29,0.99674,3.12,0.65,11.2,0.025518276
Wi02-1233,Red,14.99,6,6.9,0.41,0.33,2.2,0.081,22,36,0.9949,3.41,0.75,11.1,0.025036052
Wi02-1234,Red,9.99,5,9,0.47,0.31,2.7,0.084,24,125,0.9984,3.31,0.61,9.4,0.042512488
Wi02-1235,Red,15.99,6,8.3,0.76,0.29,4.2,0.075,12,16,0.9965,3.45,0.68,11.5,0.02652548
Wi02-1236,Red,19.99,6,6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,0.026439289
Wi02-1237,Red,18.99,6,7.6,0.51,0.15,2.8,0.11,33,73,0.9955,3.17,0.63,10.2,0.026353517
Wi02-1238,Red,16.99,6,6.9,0.605,0.12,10.7,0.073,40,83,0.9993,3.45,0.52,9.4,0.02576463
Wi02-1239,Red,13.99,6,8.2,0.59,0,2.5,0.093,19,58,1.0002,3.5,0.65,9.3,0.029220542
Wi02-1240,Red,15.99,6,7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,0.028727377
Wi02-1241,Red,19.99,6,6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,0.031887755
Wi02-1242,Red,17.99,6,6.8,0.67,0.15,1.8,0.118,13,20,0.9954,3.42,0.67,11.3,0.02609869
Wi02-1243,Red,13.99,6,7.2,0.35,0.26,1.8,0.083,33,75,0.9968,3.4,0.58,9.5,0.028727377
Wi02-1244,Red,10.99,5,6.4,0.57,0.02,1.8,0.067,4,11,0.997,3.46,0.68,9.5,0.037703836
Wi02-1245,Red,17.99,6,7,0.54,0.09,2,0.081,10,16,0.99479,3.43,0.59,11.5,0.027593514
Wi02-1246,Red,18.99,6,7.3,0.44,0.2,1.6,0.049,24,64,0.9935,3.38,0.57,11.7,0.027593514
Wi02-1247,Red,6.99,3,7.1,0.875,0.05,5.7,0.082,3,14,0.99808,3.4,0.52,10.2,0.115692536
Wi02-1248,Red,12.99,5,12.3,0.39,0.63,2.3,0.091,6,18,1.0004,3.16,0.49,9.5,0.034677791
Wi02-1249,Red,18.99,6,6.5,0.61,0,2.2,0.095,48,59,0.99541,3.61,0.7,11.5,0.0316612
Wi02-1250,Red,8.99,5,8.8,0.44,0.49,2.8,0.083,18,111,0.9982,3.3,0.6,9.5,0.04585284
Wi02-1251,Red,15.99,6,6,0.42,0.19,2,0.075,22,47,0.99522,3.39,0.78,10,0.031887755
Wi02-1252,Red,12.99,5,6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,0.0419914
Wi02-1253,Red,17.99,6,10.4,0.34,0.58,3.7,0.174,6,16,0.997,3.19,0.7,11.3,0.024567369
Wi02-1254,Red,19.99,6,5.1,0.47,0.02,1.3,0.034,18,44,0.9921,3.9,0.62,12.8,0.030886981
Wi02-1255,Red,8.99,5,8,1.18,0.21,1.9,0.083,14,41,0.99532,3.34,0.47,10.5,0.034040931
Wi02-1256,Red,8.99,5,7.9,0.43,0.21,1.6,0.106,10,37,0.9966,3.17,0.91,9.5,0.042865287
Wi02-1257,Red,14.99,6,5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1,0.024111724
Wi02-1258,Red,15.99,6,9.8,0.44,0.47,2.5,0.063,9,28,0.9981,3.24,0.65,10.8,0.031105263
Wi02-1259,Red,15.99,6,7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.1,0.031325867
Wi02-1260,Red,15.99,6,7.4,0.29,0.38,1.7,0.062,9,30,0.9968,3.41,0.53,9.5,0.030457255
Wi02-1261,Red,18.99,7,8.9,0.38,0.4,2.2,0.068,12,28,0.99486,3.27,0.75,12.6,0.020702862
Wi02-1262,Red,14.99,6,8,0.38,0.06,1.8,0.078,12,49,0.99625,3.37,0.52,9.9,0.032700149
Wi02-1263,Red,20.99,7,8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,0.02338
Wi02-1264,Red,13.99,5,7.3,1.07,0.09,1.7,0.178,10,89,0.9962,3.3,0.57,9,0.037124899
Wi02-1265,Red,10.99,5,6.6,0.44,0.15,2.1,0.076,22,53,0.9957,3.32,0.62,9.3,0.040812162
Wi02-1266,Red,19.99,6,8.6,0.645,0.25,2,0.083,8,28,0.99815,3.28,0.6,10,0.026612094
Wi02-1267,Red,23.99,7,10.2,0.34,0.48,2.1,0.052,5,9,0.99458,3.2,0.69,12.1,0.022681086
Wi02-1268,Red,29.99,8,12.6,0.31,0.72,2.2,0.072,6,29,0.9987,2.88,0.82,9.8,0.016778974
Wi02-1269,Red,14.99,6,10.8,0.47,0.43,2.1,0.171,27,66,0.9982,3.17,0.76,10.8,0.029624275
Wi02-1270,Red,14.99,6,10.2,0.4,0.4,2.5,0.068,41,54,0.99754,3.38,0.86,10.5,0.024957012
Wi02-1271,Red,12.99,5,6.4,0.63,0.21,1.6,0.08,12,32,0.99689,3.58,0.66,9.8,0.038903089
Wi02-1272,Red,8.99,5,6.2,0.46,0.29,2.1,0.074,32,98,0.99578,3.33,0.62,9.8,0.04233772
Wi02-1273,Red,14.99,6,10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,0.02576463
Wi02-1274,Red,19.99,6,6.6,0.5,0,1.8,0.062,21,28,0.99352,3.44,0.55,12.3,0.02942137
Wi02-1275,Red,9.99,5,6.3,0.39,0.16,1.4,0.08,11,23,0.9955,3.34,0.56,9.3,0.034937549
Wi02-1276,Red,13.99,5,8.2,0.73,0.21,1.7,0.074,5,13,0.9968,3.2,0.52,9.5,0.036840418
Wi02-1277,Red,15.99,6,8.1,0.545,0.18,1.9,0.08,13,35,0.9972,3.3,0.59,9,0.028151885
Wi02-1278,Red,19.99,6,12,0.45,0.55,2,0.073,25,49,0.9997,3.1,0.76,10.3,0.032582205
Wi02-1279,Red,13.99,5,7.7,0.665,0,2.4,0.09,8,19,0.9974,3.27,0.73,9.3,0.046248121
Wi02-1280,Red,13.99,5,9.9,0.57,0.25,2,0.104,12,89,0.9963,3.04,0.9,10.1,0.044508537
Wi02-1281,Red,11.99,5,6.9,0.5,0.04,1.5,0.085,19,49,0.9958,3.35,0.78,9.5,0.036143359
Wi02-1282,Red,12.99,5,7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,0.04432133
Wi02-1283,Red,12.99,5,6.1,0.64,0.02,2.4,0.069,26,46,0.99358,3.47,0.45,11,0.038750078
Wi02-1284,Red,17.99,6,7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,0.030457255
Wi02-1285,Red,9.99,5,7.1,0.715,0,2.35,0.071,21,47,0.99632,3.29,0.45,9.4,0.03354399
Wi02-1286,Red,13.99,6,11.5,0.315,0.54,2.1,0.084,5,15,0.9987,2.98,0.7,9.2,0.032001946
Wi02-1287,Red,24.99,7,9.6,0.38,0.31,2.5,0.096,16,49,0.9982,3.19,0.7,10,0.021126284
Wi02-1288,Red,17.99,6,8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,0.03143705
Wi02-1289,Red,10.99,5,7.8,0.64,0,1.9,0.072,27,55,0.9962,3.31,0.63,11,0.042865287
Wi02-1290,Red,10.99,4,9.9,0.5,0.24,2.3,0.103,6,14,0.9978,3.34,0.52,10,0.068889027
Wi02-1291,Red,8.99,4,6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,0.063769003
Wi02-1292,Red,16.99,6,10.9,0.53,0.49,4.6,0.118,10,17,1.0002,3.07,0.56,11.7,0.026014568
Wi02-1293,Red,15.99,6,7.5,0.57,0.08,2.6,0.089,14,27,0.99592,3.3,0.59,10.4,0.030563842
Wi02-1294,Red,19.99,6,8,0.42,0.17,2,0.073,6,18,0.9972,3.29,0.61,9.2,0.024037017
Wi02-1295,Red,17.99,6,7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9,0.024722123
Wi02-1296,Red,36.99,8,5,0.42,0.24,2,0.06,19,50,0.9917,3.72,0.74,14,0.017222257
Wi02-1297,Red,14.99,6,10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,0.027593514
Wi02-1298,Red,15.99,6,8.1,0.53,0.22,2.2,0.078,33,89,0.99678,3.26,0.46,9.6,0.030140818
Wi02-1299,Red,16.99,6,7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,0.029220542
Wi02-1300,Red,15.99,6,6.9,0.49,0.19,1.7,0.079,13,26,0.99547,3.38,0.64,9.8,0.027411078
Wi02-1301,Red,9.99,4,8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,0.057233122
Wi02-1302,Red,10.99,4,6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,0.074651378
Wi02-1303,Red,9.99,5,8.8,0.37,0.48,2.1,0.097,39,145,0.9975,3.04,1.03,9.3,0.04233772
Wi02-1304,Red,16.99,6,9.1,0.68,0.11,2.8,0.093,11,44,0.99888,3.31,0.55,9.5,0.030670989
Wi02-1305,Red,9.99,5,8.1,0.78,0.23,2.6,0.059,5,15,0.997,3.37,0.56,11.3,0.035068524
Wi02-1306,Red,16.99,6,9.1,0.795,0,2.6,0.096,11,26,0.9994,3.35,0.83,9.4,0.02652548
Wi02-1307,Red,13.99,5,9.5,0.57,0.27,2.3,0.082,23,144,0.99782,3.27,0.55,9.4,0.047258979
Wi02-1308,Red,22.99,7,9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11,0.023237656
Wi02-1309,Red,13.99,6,5.2,0.34,0,1.8,0.05,27,63,0.9916,3.68,0.79,14,0.030140818
Wi02-1310,Red,14.99,5,7.2,0.415,0.36,2,0.081,13,45,0.9972,3.48,0.64,9.2,0.041143967
Wi02-1311,Red,20.99,7,8.2,0.28,0.4,2.4,0.052,4,10,0.99356,3.33,0.7,12.8,0.018662845
Wi02-1312,Red,8.99,5,7.5,0.705,0.24,1.8,0.36,15,63,0.9964,3,1.59,9.5,0.036699403
Wi02-1313,Red,24.99,7,10.2,0.44,0.42,2,0.071,7,20,0.99566,3.14,0.79,11.1,0.020466597
Wi02-1314,Red,9.99,5,8.7,0.625,0.16,2,0.101,13,49,0.9962,3.14,0.57,11,0.039057008
Wi02-1315,Red,17.99,6,8.6,0.53,0.22,2,0.1,7,27,0.9967,3.2,0.56,10.2,0.027411078
Wi02-1316,Red,14.99,5,7.1,0.63,0.06,2,0.083,8,29,0.99855,3.67,0.73,9.6,0.04432133
Wi02-1317,Red,13.99,6,9,0.53,0.49,1.9,0.171,6,25,0.9975,3.27,0.61,9.4,0.030245747
Wi02-1318,Red,17.99,6,7,0.22,0.3,1.8,0.065,16,20,0.99672,3.61,0.82,10,0.032582205
Wi02-1319,Red,16.99,6,9.5,0.78,0.22,1.9,0.077,6,32,0.9988,3.26,0.56,10.6,0.024111724
Wi02-1320,Red,18.99,6,9.1,0.785,0,2.6,0.093,11,28,0.9994,3.36,0.86,9.4,0.030140818
Wi02-1321,Red,18.99,6,8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,0.032232175
Wi02-1322,Red,8.99,5,7.4,0.64,0.17,5.4,0.168,52,98,0.99736,3.28,0.5,9.5,0.040647763
Wi02-1323,Red,12.99,5,7.2,1,0,3,0.102,7,16,0.99586,3.43,0.46,10,0.033057851
Wi02-1324,Red,13.99,5,10.7,0.46,0.39,2,0.061,7,15,0.9981,3.18,0.62,9.5,0.04
Wi02-1325,Red,10.99,5,6.5,0.46,0.14,2.4,0.114,9,37,0.99732,3.66,0.65,9.8,0.046049844
Wi02-1326,Red,14.99,6,7.8,0.545,0.12,2.5,0.068,11,35,0.996,3.34,0.61,11.6,0.028533601
Wi02-1327,Red,20.99,7,5.2,0.48,0.04,1.6,0.054,19,106,0.9927,3.54,0.62,12.2,0.018510806
Wi02-1328,Red,21.99,7,11.8,0.33,0.49,3.4,0.093,54,80,1.0002,3.3,0.76,10.7,0.019781572
Wi02-1329,Red,6.99,4,8,0.83,0.27,2,0.08,11,63,0.99652,3.29,0.48,9.8,0.070733364
Wi02-1330,Red,14.99,5,12.7,0.6,0.49,2.8,0.075,5,19,0.9994,3.14,0.57,11.4,0.047881484
Wi02-1331,Red,5.99,3,8.3,1.02,0.02,3.4,0.084,6,11,0.99892,3.48,0.49,11,0.15622803
Wi02-1332,Red,15.99,6,7,0.57,0,2,0.19,12,45,0.99676,3.31,0.6,9.4,0.023888641
Wi02-1333,Red,14.99,5,8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,0.03442092
Wi02-1334,Red,13.99,6,6.8,0.65,0.02,2.1,0.078,8,15,0.99498,3.35,0.62,10.4,0.032582205
Wi02-1335,Red,8.99,4,10.2,0.23,0.37,2.2,0.057,14,36,0.99614,3.23,0.49,9.3,0.0625
Wi02-1336,Red,18.99,7,8.3,0.31,0.39,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,0.01782528
Wi02-1337,Red,13.99,6,13.8,0.49,0.67,3,0.093,6,15,0.9986,3.02,0.93,12,0.024037017
Wi02-1338,Red,9.99,5,10.2,0.67,0.39,1.9,0.054,6,17,0.9976,3.17,0.47,10,0.04233772
Wi02-1339,Red,13.99,6,7.9,0.29,0.49,2.2,0.096,21,59,0.99714,3.31,0.67,10.1,0.024337947
Wi02-1340,Red,23.99,7,7.2,0.48,0.07,5.5,0.089,10,18,0.99684,3.37,0.68,11.2,0.019290123
Wi02-1341,Red,11.99,5,7.8,0.44,0.28,2.7,0.1,18,95,0.9966,3.22,0.67,9.4,0.041649313
Wi02-1342,Red,11.99,5,7.2,0.62,0.06,2.5,0.078,17,84,0.99746,3.51,0.53,9.7,0.038903089
Wi02-1343,Red,14.99,5,6.9,0.58,0.2,1.75,0.058,8,22,0.99322,3.38,0.49,11.7,0.048091721
Wi02-1344,Red,23.99,7,6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,0.022410269
Wi02-1345,Red,13.99,5,10,0.29,0.4,2.9,0.098,10,26,1.0006,3.48,0.91,9.7,0.033915665
Wi02-1346,Red,27.99,8,7.4,0.36,0.3,1.8,0.074,17,24,0.99419,3.24,0.7,11.4,0.016822527
Wi02-1347,Red,19.99,6,7.2,0.645,0,1.9,0.097,15,39,0.99675,3.37,0.58,9.2,0.02750207
Wi02-1348,Red,15.99,6,7.9,0.58,0.23,2.3,0.076,23,94,0.99686,3.21,0.58,9.5,0.03143705
Wi02-1349,Red,12.99,5,9.2,0.43,0.49,2.4,0.086,23,116,0.9976,3.23,0.64,9.5,0.043766741
Wi02-1350,Red,14.99,5,8.2,0.39,0.38,1.5,0.058,10,29,0.9962,3.26,0.74,9.8,0.03379109
Wi02-1351,Red,13.99,5,7.4,0.7,0,1.9,0.076,11,34,0.9978,3.51,0.56,9.4,0.04
Wi02-1352,Red,14.99,6,6.8,0.51,0.01,2.1,0.074,9,25,0.9958,3.33,0.56,9.5,0.026439289
Wi02-1353,Red,27.99,8,9.4,0.3,0.56,2.8,0.08,6,17,0.9964,3.15,0.92,11.7,0.017267549
Wi02-1354,Red,19.99,6,7.8,0.645,0,2,0.082,8,16,0.9964,3.38,0.59,9.8,0.023814967
Wi02-1355,Red,12.99,5,5.9,0.645,0.12,2,0.075,32,44,0.99547,3.57,0.71,10.2,0.03379109
Wi02-1356,Red,25.99,7,12.5,0.28,0.54,2.3,0.082,12,29,0.9997,3.11,1.36,9.8,0.022612923
Wi02-1357,Red,9.99,5,8.9,0.31,0.36,2.6,0.056,10,39,0.99562,3.4,0.69,11.8,0.045269353
Wi02-1358,Red,13.99,5,7.7,0.965,0.1,2.1,0.112,11,22,0.9963,3.26,0.5,9.5,0.038903089
Wi02-1359,Red,13.99,6,6.2,0.51,0.14,1.9,0.056,15,34,0.99396,3.48,0.57,11.5,0.023668639
Wi02-1360,Red,13.99,6,5.9,0.44,0,1.6,0.042,3,11,0.9944,3.48,0.85,11.7,0.030670989
Wi02-1361,Red,8.99,5,6.7,0.58,0.08,1.8,0.097,15,65,0.9959,3.28,0.54,9.2,0.04
Wi02-1362,Red,13.99,5,7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,0.034166892
Wi02-1363,Red,14.99,6,7.8,0.56,0.12,2,0.082,7,28,0.997,3.37,0.5,9.4,0.025682117
Wi02-1364,Red,16.99,6,9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,0.027140798
Wi02-1365,Red,11.99,5,7.7,0.705,0.1,2.6,0.084,9,26,0.9976,3.39,0.49,9.7,0.041649313
Wi02-1366,Red,14.99,6,10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,0.030245747
Wi02-1367,Red,14.99,6,12.4,0.35,0.49,2.6,0.079,27,69,0.9994,3.12,0.75,10.4,0.024490536
Wi02-1368,Red,17.99,6,9.2,0.67,0.1,3,0.091,12,48,0.99888,3.31,0.54,9.5,0.032582205
Wi02-1369,Red,13.99,6,9.1,0.4,0.57,4.6,0.08,6,20,0.99652,3.28,0.57,12.5,0.024490536
Wi02-1370,Red,8.99,4,9.1,0.765,0.04,1.6,0.078,4,14,0.998,3.29,0.54,9.7,0.07802503
Wi02-1371,Red,12.99,5,8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10,0.034548997
Wi02-1372,Red,32.99,8,10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,0.014005112
Wi02-1373,Red,11.99,5,7.9,0.72,0.01,1.9,0.076,7,32,0.99668,3.39,0.54,9.6,0.034548997
Wi02-1374,Red,13.99,5,8.3,0.43,0.3,3.4,0.079,7,34,0.99788,3.36,0.61,10.5,0.039840479
Wi02-1375,Red,14.99,5,8.7,0.84,0,1.4,0.065,24,33,0.9954,3.27,0.55,9.7,0.034040931
Wi02-1376,Red,13.99,6,7.4,0.62,0.05,1.9,0.068,24,42,0.9961,3.42,0.57,11.5,0.030778701
Wi02-1377,Red,18.99,6,9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,0.030140818
Wi02-1378,Red,14.99,5,7.1,0.65,0.18,1.8,0.07,13,40,0.997,3.44,0.6,9.1,0.0419914
Wi02-1379,Red,15.99,6,8.8,0.45,0.43,1.4,0.076,12,21,0.99551,3.21,0.75,10.2,0.025930853
Wi02-1380,Red,13.99,6,10.8,0.32,0.44,1.6,0.063,16,37,0.9985,3.22,0.78,10,0.0316612
Wi02-1381,Red,8.99,5,7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,0.047258979
Wi02-1382,Red,18.99,6,7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,0.026439289
Wi02-1383,Red,12.99,5,10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,0.039057008
Wi02-1384,Red,16.99,6,10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,0.024957012
Wi02-1385,Red,16.99,6,6.9,0.44,0,1.4,0.07,32,38,0.99438,3.32,0.58,11.4,0.027870602
Wi02-1386,Red,12.99,5,7.5,0.58,0.03,4.1,0.08,27,46,0.99592,3.02,0.47,9.2,0.045462605
Wi02-1387,Red,15.99,6,6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,0.023668639
Wi02-1388,Red,18.99,6,6.3,0.98,0.01,2,0.057,15,33,0.99488,3.6,0.46,11.2,0.0256
Wi02-1389,Red,23.99,7,7.3,0.34,0.33,2.5,0.064,21,37,0.9952,3.35,0.77,12.1,0.019290123
Wi02-1390,Red,10.99,5,7.5,0.58,0.14,2.2,0.077,27,60,0.9963,3.28,0.59,9.8,0.034677791
Wi02-1391,Red,19.99,6,8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9,0.02418678
Wi02-1392,Red,13.99,6,11.4,0.6,0.49,2.7,0.085,10,41,0.9994,3.15,0.63,10.5,0.027685416
Wi02-1393,Red,12.99,5,7.7,0.67,0.23,2.1,0.088,17,96,0.9962,3.32,0.48,9.5,0.041143967
Wi02-1394,Red,8.99,5,15.9,0.36,0.65,7.5,0.096,22,71,0.9976,2.98,0.84,14.9,0.038597967
Wi02-1395,Red,12.99,5,7.3,0.735,0,2.2,0.08,18,28,0.99765,3.41,0.6,9.4,0.043584189
Wi02-1396,Red,15.99,6,6.4,0.37,0.25,1.9,0.074,21,49,0.9974,3.57,0.62,9.8,0.023888641
Wi02-1397,Red,17.99,6,6.6,0.5,0.01,1.5,0.06,17,26,0.9952,3.4,0.58,9.8,0.02750207
Wi02-1398,Red,13.99,5,6.2,0.65,0.06,1.6,0.05,6,18,0.99348,3.57,0.54,11.95,0.042865287
Wi02-1399,Red,24.99,7,6.6,0.58,0.02,2,0.062,37,53,0.99374,3.35,0.76,11.6,0.022013049
Wi02-1400,Red,13.99,6,7,0.54,0,2.1,0.079,39,55,0.9956,3.39,0.84,11.4,0.029120898
Wi02-1401,Red,13.99,5,7.7,0.69,0.05,2.7,0.075,15,27,0.9974,3.26,0.61,9.1,0.03317839
Wi02-1402,Red,9.99,4,8.3,0.845,0.01,2.2,0.07,5,14,0.9967,3.32,0.58,11,0.060073049
Wi02-1403,Red,13.99,5,7.6,0.62,0.32,2.2,0.082,7,54,0.9966,3.36,0.52,9.4,0.04032193
Wi02-1404,Red,16.99,6,6.7,0.42,0.27,8.6,0.068,24,148,0.9948,3.16,0.57,11.3,0.031215273
Wi02-1405,Red,13.99,5,9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,0.035734578
Wi02-1406,Red,12.99,5,8.7,0.765,0.22,2.3,0.064,9,42,0.9963,3.1,0.55,9.4,0.04585284
Wi02-1407,Red,14.99,5,9,0.69,0,2.4,0.088,19,38,0.999,3.35,0.6,9.3,0.045269353
Wi02-1408,Red,6.99,4,7.6,0.68,0.02,1.3,0.072,9,20,0.9965,3.17,1.08,9.2,0.065077051
Wi02-1409,Red,17.99,6,9,0.36,0.52,2.1,0.111,5,10,0.99568,3.31,0.62,11.3,0.027140798
Wi02-1410,Red,19.99,6,8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,0.030995834
Wi02-1411,Red,13.99,6,8.2,0.32,0.42,2.3,0.098,3,9,0.99506,3.27,0.55,12.3,0.026268161
Wi02-1412,Red,18.99,6,10.6,0.31,0.49,2.5,0.067,6,21,0.9987,3.26,0.86,10.7,0.027963893
Wi02-1413,Red,15.99,6,10.1,0.31,0.44,2.3,0.08,22,46,0.9988,3.32,0.67,9.7,0.030995834
Wi02-1414,Red,6.99,4,6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,0.057784763
Wi02-1415,Red,14.99,5,8.2,0.56,0.23,3.4,0.078,14,104,0.9976,3.28,0.62,9.4,0.042688341
Wi02-1416,Red,22.99,7,6.4,0.31,0.09,1.4,0.066,15,28,0.99459,3.42,0.7,10,0.019893332
Wi02-1417,Red,13.99,6,10,0.35,0.47,2,0.061,6,11,0.99585,3.23,0.52,12,0.031325867
Wi02-1418,Red,9.99,5,10.4,0.64,0.24,2.8,0.105,29,53,0.9998,3.24,0.67,9.9,0.039367599
Wi02-1419,Red,16.99,6,8.2,0.35,0.33,2.4,0.076,11,47,0.99599,3.27,0.81,11,0.02618322
Wi02-1420,Red,18.99,6,9.4,0.24,0.33,2.3,0.061,52,73,0.99786,3.47,0.9,10.2,0.032001946
Wi02-1421,Red,11.99,5,7,0.45,0.34,2.7,0.082,16,72,0.998,3.55,0.6,9.5,0.038750078
Wi02-1422,Red,13.99,5,8,0.59,0.05,2,0.089,12,32,0.99735,3.36,0.61,10,0.035068524
Wi02-1423,Red,21.99,7,8.2,0.31,0.4,2.2,0.058,6,10,0.99536,3.31,0.68,11.2,0.021562831
Wi02-1424,Red,26.99,7,9.6,0.32,0.47,1.4,0.056,9,24,0.99695,3.22,0.82,10.3,0.018868494
Wi02-1425,Red,13.99,6,8,0.58,0.16,2,0.12,3,7,0.99454,3.22,0.58,11.2,0.031548827
Wi02-1426,Red,9.99,5,6.6,0.7,0.08,2.6,0.106,14,27,0.99665,3.44,0.58,10.2,0.034293553
Wi02-1427,Red,12.99,5,8.1,0.82,0,4.1,0.095,5,14,0.99854,3.36,0.53,9.6,0.042164026
Wi02-1428,Red,13.99,6,11.9,0.38,0.51,2,0.121,7,20,0.9996,3.24,0.76,10.4,0.029829287
Wi02-1429,Red,20.99,7,6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,0.020882756
Wi02-1430,Red,10.99,5,8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,0.039840479
Wi02-1431,Red,12.99,5,8.9,0.595,0.41,7.9,0.086,30,109,0.9998,3.27,0.57,9.3,0.035332693
Wi02-1432,Red,13.99,6,6.9,0.49,0.1,2.3,0.074,12,30,0.9959,3.42,0.58,10.2,0.025518276
Wi02-1433,Red,7.99,4,8.1,0.73,0,2.5,0.081,12,24,0.99798,3.38,0.46,9.6,0.0594884
Wi02-1434,Red,12.99,5,7.1,0.31,0.3,2.2,0.053,36,127,0.9965,2.94,1.62,9.5,0.037850687
Wi02-1435,Red,13.99,6,7.6,0.35,0.6,2.6,0.073,23,44,0.99656,3.38,0.79,11.1,0.031105263
Wi02-1436,Red,25.99,7,10.5,0.26,0.47,1.9,0.078,6,24,0.9976,3.18,1.04,10.9,0.021626298
Wi02-1437,Red,17.99,6,7,0.69,0.08,1.8,0.097,22,89,0.9959,3.34,0.54,9.2,0.030670989
Wi02-1438,Red,16.99,6,10.3,0.5,0.42,2,0.069,21,51,0.9982,3.16,0.72,11.5,0.025355998
Wi02-1439,Red,21.99,7,8.1,0.38,0.28,2.1,0.066,13,30,0.9968,3.23,0.73,9.7,0.019560859
